name,type,start_time,duration,"data","error"
"mainboardGrey","data",28.15593475,0.0009895,0x00,
"mainboardGrey","data",28.156985,0.0009895,0x00,
"bidirectionalExtensionBoard","data",28.1575885,0.00395825,0x00,
"mainboardGrey","data",28.1580355,0.0009895,0xD0,
"mainboardGrey","data",28.159086,0.0009895,0x00,
"mainboardGrey","data",28.16013625,0.0009895,0xFF,
"mainboardGrey","data",28.16118725,0.0009895,0xFF,
"bidirectionalExtensionBoard","data",28.16176025,0.00395825,0x00,
"mainboardGrey","data",28.16223775,0.0009895,0x00,
"mainboardGrey","data",28.16328825,0.0009895,0x00,
"mainboardGrey","data",28.16433875,0.0009895,0x00,
"mainboardGrey","data",28.1653895,0.0009895,0x00,
"bidirectionalExtensionBoard","data",28.165936,0.00395825,0x00,
"mainboardGrey","data",28.16643975,0.0009895,0x00,
"mainboardGrey","data",28.16749025,0.0009895,0x00,
"mainboardGrey","data",28.16854075,0.0009895,0x00,
"mainboardGrey","data",28.16959125,0.0009895,0x00,
"bidirectionalExtensionBoard","data",28.17010775,0.00395825,0x00,
"mainboardGrey","data",28.17064175,0.0009895,0x00,
"mainboardGrey","data",28.171692,0.0009895,0x00,
"mainboardGrey","data",28.17274275,0.0009895,0x00,
"mainboardGrey","data",28.17379325,0.0009895,0x00,
"bidirectionalExtensionBoard","data",28.1742795,0.00395825,0x00,
"mainboardGrey","data",28.1748435,0.0009895,0x00,
"mainboardGrey","data",28.175894,0.0009895,0x00,
"mainboardGrey","data",28.176945,0.0009895,0x0C,
"mainboardGrey","data",28.1779955,0.0009895,0xED,
"bidirectionalExtensionBoard","data",28.1784515,0.00395825,0x00,
"bidirectionalExtensionBoard","data",28.1826235,0.00395825,0x94,
"bidirectionalExtensionBoard","data",28.18679525,0.00395825,0x00,
"bidirectionalExtensionBoard","data",28.19096725,0.00395825,0xEF,
"mainboardBlue","data",28.19889275,0.0009895,0xAA,
"mainboardBlue","data",28.1999425,0.0009895,0x20,
"mainboardBlue","data",28.2009925,0.0009895,0x1D,
"mainboardBlue","data",28.202046,0.0009895,0x03,
"mainboardBlue","data",28.20309575,0.0009895,0x00,
"mainboardBlue","data",28.2041455,0.0009895,0x64,
"mainboardBlue","data",28.20519525,0.0009895,0x00,
"mainboardBlue","data",28.206245,0.0009895,0x00,
"mainboardBlue","data",28.20729475,0.0009895,0x00,
"mainboardBlue","data",28.20834425,0.0009895,0x00,
"mainboardBlue","data",28.209394,0.0009895,0x00,
"mainboardBlue","data",28.2104435,0.0009895,0x00,
"mainboardBlue","data",28.21149725,0.0009895,0x00,
"mainboardBlue","data",28.21254725,0.0009895,0x01,
"mainboardBlue","data",28.21359675,0.0009895,0x00,
"mainboardBlue","data",28.2146465,0.0009895,0x00,
"mainboardBlue","data",28.215696,0.0009895,0x00,
"mainboardBlue","data",28.21674575,0.0009895,0x00,
"mainboardBlue","data",28.2177955,0.0009895,0x00,
"mainboardBlue","data",28.21884525,0.0009895,0xFF,
"mainboardBlue","data",28.21989475,0.0009895,0x00,
"mainboardBlue","data",28.2209485,0.0009895,0x00,
"mainboardBlue","data",28.22199825,0.0009895,0x00,
"mainboardBlue","data",28.223049,0.0009895,0x00,
"mainboardBlue","data",28.22409875,0.0009895,0x00,
"mainboardBlue","data",28.22514825,0.0009895,0x00,
"mainboardBlue","data",28.226198,0.0009895,0x00,
"mainboardBlue","data",28.2272475,0.0009895,0xDC,
"mainboardBlue","data",28.22829725,0.0009895,0x80,
"mainboardGrey","data",28.260621,0.0009895,0xAA,
"mainboardGrey","data",28.2616715,0.0009895,0x30,
"mainboardGrey","data",28.262722,0.0009895,0x0A,
"mainboardGrey","data",28.26377275,0.0009895,0x01,
"mainboardGrey","data",28.2648235,0.0009895,0xFF,
"mainboardGrey","data",28.26587425,0.0009895,0x03,
"mainboardGrey","data",28.26692525,0.0009895,0x00,
"mainboardGrey","data",28.267976,0.0009895,0x42,
"mainboardGrey","data",28.2690265,0.0009895,0x75,
"mainboardGrey","data",28.2700775,0.0009895,0x0C,
"mainboardBlue","data",28.29162475,0.0009895,0xAA,
"mainboardBlue","data",28.2926745,0.0009895,0x30,
"mainboardBlue","data",28.293724,0.0009895,0x40,
"mainboardBlue","data",28.2947735,0.0009895,0x08,
"mainboardBlue","data",28.29582325,0.0009895,0x07,
"mainboardBlue","data",28.296873,0.0009895,0x36,
"mainboardBlue","data",28.29792275,0.0009895,0x10,
"mainboardBlue","data",28.29897225,0.0009895,0xC8,
"mainboardBlue","data",28.30002175,0.0009895,0x00,
"mainboardBlue","data",28.30107175,0.0009895,0xCC,
"mainboardBlue","data",28.30212425,0.0009895,0x01,
"mainboardBlue","data",28.303174,0.0009895,0x7D,
"mainboardBlue","data",28.3042235,0.0009895,0x50,
"mainboardBlue","data",28.30527325,0.0009895,0x5A,
"mainboardBlue","data",28.306323,0.0009895,0x00,
"mainboardBlue","data",28.30737225,0.0009895,0x07,
"mainboardBlue","data",28.30842175,0.0009895,0xA0,
"mainboardBlue","data",28.3094715,0.0009895,0x03,
"mainboardBlue","data",28.31052125,0.0009895,0x89,
"mainboardBlue","data",28.31157075,0.0009895,0x8A,
"mainboardBlue","data",28.3126205,0.0009895,0x00,
"mainboardBlue","data",28.3136715,0.0009895,0x00,
"mainboardBlue","data",28.3147215,0.0009895,0x00,
"mainboardBlue","data",28.3157715,0.0009895,0x00,
"mainboardBlue","data",28.316821,0.0009895,0x00,
"mainboardBlue","data",28.31787075,0.0009895,0x00,
"mainboardBlue","data",28.3189205,0.0009895,0x40,
"mainboardBlue","data",28.3199705,0.0009895,0x01,
"mainboardBlue","data",28.32102025,0.0009895,0x00,
"mainboardBlue","data",28.32207,0.0009895,0x00,
"mainboardBlue","data",28.32312375,0.0009895,0x00,
"mainboardBlue","data",28.3241735,0.0009895,0x00,
"mainboardBlue","data",28.32522325,0.0009895,0x00,
"mainboardBlue","data",28.32627275,0.0009895,0x00,
"mainboardBlue","data",28.3273285,0.0009895,0x08,
"mainboardBlue","data",28.32837825,0.0009895,0x61,
"mainboardBlue","data",28.329428,0.0009895,0x1B,
"mainboardBlue","data",28.33047775,0.0009895,0x72,
"mainboardBlue","data",28.3315275,0.0009895,0xB8,
"mainboardBlue","data",28.33257725,0.0009895,0xB3,
"mainboardBlue","data",28.33362675,0.0009895,0x00,
"mainboardBlue","data",28.3346765,0.0009895,0x01,
"mainboardBlue","data",28.335726,0.0009895,0x0C,
"mainboardBlue","data",28.33677575,0.0009895,0x9B,
"mainboardBlue","data",28.33782525,0.0009895,0x00,
"mainboardBlue","data",28.338875,0.0009895,0x3D,
"mainboardBlue","data",28.33992475,0.0009895,0x4A,
"mainboardBlue","data",28.3409745,0.0009895,0x00,
"mainboardBlue","data",28.34202625,0.0009895,0x00,
"mainboardBlue","data",28.34307575,0.0009895,0x00,
"mainboardBlue","data",28.3441255,0.0009895,0x00,
"mainboardBlue","data",28.34517525,0.0009895,0x00,
"mainboardBlue","data",28.34622475,0.0009895,0x00,
"mainboardBlue","data",28.3472845,0.0009895,0x00,
"mainboardBlue","data",28.348334,0.0009895,0x00,
"mainboardBlue","data",28.349384,0.0009895,0x00,
"mainboardBlue","data",28.3504335,0.0009895,0x00,
"mainboardBlue","data",28.35148325,0.0009895,0x00,
"mainboardBlue","data",28.35253275,0.0009895,0x00,
"mainboardBlue","data",28.3535825,0.0009895,0x00,
"mainboardBlue","data",28.35463225,0.0009895,0x00,
"mainboardBlue","data",28.35568175,0.0009895,0x00,
"mainboardBlue","data",28.3567315,0.0009895,0x56,
"mainboardBlue","data",28.357781,0.0009895,0x9B,
"mainboardGrey","data",28.3913025,0.0009895,0xAA,
"mainboardGrey","data",28.392353,0.0009895,0x20,
"mainboardGrey","data",28.39340325,0.0009895,0x24,
"mainboardGrey","data",28.39445375,0.0009895,0x03,
"mainboardGrey","data",28.395504,0.0009895,0x4C,
"mainboardGrey","data",28.3965545,0.0009895,0x66,
"mainboardGrey","data",28.39760525,0.0009895,0x00,
"mainboardGrey","data",28.39865575,0.0009895,0x00,
"mainboardGrey","data",28.399706,0.0009895,0x00,
"mainboardGrey","data",28.4007565,0.0009895,0x40,
"mainboardGrey","data",28.40180675,0.0009895,0x00,
"mainboardGrey","data",28.40285725,0.0009895,0x00,
"mainboardGrey","data",28.4039075,0.0009895,0x00,
"mainboardGrey","data",28.4049585,0.0009895,0x00,
"mainboardGrey","data",28.406009,0.0009895,0x00,
"mainboardGrey","data",28.4070595,0.0009895,0x00,
"mainboardGrey","data",28.40810975,0.0009895,0xD0,
"mainboardGrey","data",28.40916475,0.0009895,0x00,
"mainboardGrey","data",28.41021525,0.0009895,0xFF,
"mainboardGrey","data",28.41126575,0.0009895,0xFF,
"mainboardGrey","data",28.412316,0.0009895,0x00,
"mainboardGrey","data",28.4133665,0.0009895,0x00,
"mainboardGrey","data",28.414417,0.0009895,0x00,
"mainboardGrey","data",28.415472,0.0009895,0x00,
"mainboardGrey","data",28.41652275,0.0009895,0x00,
"mainboardGrey","data",28.41757375,0.0009895,0x00,
"mainboardGrey","data",28.418624,0.0009895,0x00,
"mainboardGrey","data",28.4196745,0.0009895,0x00,
"mainboardGrey","data",28.420725,0.0009895,0x00,
"mainboardGrey","data",28.4217755,0.0009895,0x00,
"mainboardGrey","data",28.42282575,0.0009895,0x00,
"mainboardGrey","data",28.42387675,0.0009895,0x00,
"mainboardGrey","data",28.42492725,0.0009895,0x00,
"mainboardGrey","data",28.4259775,0.0009895,0x00,
"mainboardGrey","data",28.427028,0.0009895,0x0C,
"mainboardGrey","data",28.4280785,0.0009895,0xED,
"mainboardBlue","data",28.449394,0.0009895,0xAA,
"mainboardBlue","data",28.4504435,0.0009895,0x20,
"mainboardBlue","data",28.451493,0.0009895,0x1D,
"mainboardBlue","data",28.4525435,0.0009895,0x03,
"mainboardBlue","data",28.45359325,0.0009895,0x00,
"mainboardBlue","data",28.45464275,0.0009895,0x64,
"mainboardBlue","data",28.4556955,0.0009895,0x00,
"mainboardBlue","data",28.456745,0.0009895,0x00,
"mainboardBlue","data",28.457795,0.0009895,0x00,
"mainboardBlue","data",28.4588445,0.0009895,0x00,
"mainboardBlue","data",28.45989425,0.0009895,0x00,
"mainboardBlue","data",28.460944,0.0009895,0x00,
"mainboardBlue","data",28.46199375,0.0009895,0x00,
"mainboardBlue","data",28.4630435,0.0009895,0x01,
"mainboardBlue","data",28.46409325,0.0009895,0x00,
"mainboardBlue","data",28.46514675,0.0009895,0x00,
"mainboardBlue","data",28.4661965,0.0009895,0x00,
"mainboardBlue","data",28.46724625,0.0009895,0x00,
"mainboardBlue","data",28.46829575,0.0009895,0x00,
"mainboardBlue","data",28.4693455,0.0009895,0xFF,
"mainboardBlue","data",28.47039525,0.0009895,0x00,
"mainboardBlue","data",28.471445,0.0009895,0x00,
"mainboardBlue","data",28.47249975,0.0009895,0x00,
"mainboardBlue","data",28.47354975,0.0009895,0x00,
"mainboardBlue","data",28.4745985,0.0009895,0x00,
"mainboardBlue","data",28.47564825,0.0009895,0x00,
"mainboardBlue","data",28.476698,0.0009895,0x00,
"mainboardBlue","data",28.47774775,0.0009895,0xDC,
"mainboardBlue","data",28.4787975,0.0009895,0x80,
"mainboardGrey","data",28.5108455,0.0009895,0xAA,
"mainboardGrey","data",28.511896,0.0009895,0x31,
"mainboardGrey","data",28.512947,0.0009895,0x20,
"mainboardGrey","data",28.5139975,0.0009895,0x00,
"mainboardGrey","data",28.515048,0.0009895,0x00,
"mainboardGrey","data",28.51609825,0.0009895,0x00,
"mainboardGrey","data",28.51714875,0.0009895,0x00,
"mainboardGrey","data",28.51819975,0.0009895,0x00,
"mainboardGrey","data",28.51925,0.0009895,0x00,
"mainboardGrey","data",28.52030075,0.0009895,0x00,
"mainboardGrey","data",28.52135125,0.0009895,0x00,
"mainboardGrey","data",28.5224015,0.0009895,0x00,
"mainboardGrey","data",28.523452,0.0009895,0x00,
"mainboardGrey","data",28.52450225,0.0009895,0x00,
"mainboardGrey","data",28.52555325,0.0009895,0x00,
"mainboardGrey","data",28.52660425,0.0009895,0x00,
"mainboardGrey","data",28.5276545,0.0009895,0x00,
"mainboardGrey","data",28.52870725,0.0009895,0x00,
"mainboardGrey","data",28.52975775,0.0009895,0x00,
"mainboardGrey","data",28.530808,0.0009895,0x00,
"mainboardGrey","data",28.5318585,0.0009895,0x00,
"mainboardGrey","data",28.53290925,0.0009895,0x00,
"mainboardGrey","data",28.53396,0.0009895,0x00,
"mainboardGrey","data",28.5350105,0.0009895,0x00,
"mainboardGrey","data",28.53606075,0.0009895,0x00,
"mainboardGrey","data",28.53711125,0.0009895,0x00,
"mainboardGrey","data",28.53816175,0.0009895,0x00,
"mainboardGrey","data",28.53921275,0.0009895,0x00,
"mainboardGrey","data",28.54026375,0.0009895,0x00,
"mainboardGrey","data",28.54131475,0.0009895,0x00,
"mainboardGrey","data",28.542365,0.0009895,0x4B,
"mainboardGrey","data",28.5434155,0.0009895,0x64,
"mainboardBlue","data",28.56537275,0.0009895,0xAA,
"mainboardBlue","data",28.56642225,0.0009895,0x31,
"mainboardBlue","data",28.56747225,0.0009895,0x40,
"mainboardBlue","data",28.568522,0.0009895,0x00,
"mainboardBlue","data",28.56957175,0.0009895,0x4C,
"mainboardBlue","data",28.57062125,0.0009895,0x2E,
"mainboardBlue","data",28.57167125,0.0009895,0x1B,
"mainboardBlue","data",28.57272075,0.0009895,0x61,
"mainboardBlue","data",28.57378725,0.0009895,0x1B,
"mainboardBlue","data",28.574837,0.0009895,0x00,
"mainboardBlue","data",28.57588675,0.0009895,0x00,
"mainboardBlue","data",28.5769365,0.0009895,0x00,
"mainboardBlue","data",28.577986,0.0009895,0x3C,
"mainboardBlue","data",28.57903575,0.0009895,0x36,
"mainboardBlue","data",28.58008575,0.0009895,0x07,
"mainboardBlue","data",28.58113525,0.0009895,0x00,
"mainboardBlue","data",28.58218525,0.0009895,0xB7,
"mainboardBlue","data",28.583235,0.0009895,0x88,
"mainboardBlue","data",28.5842845,0.0009895,0x33,
"mainboardBlue","data",28.58533425,0.0009895,0xB1,
"mainboardBlue","data",28.586384,0.0009895,0x1E,
"mainboardBlue","data",28.5874335,0.0009895,0x00,
"mainboardBlue","data",28.588483,0.0009895,0x0E,
"mainboardBlue","data",28.58953275,0.0009895,0x17,
"mainboardBlue","data",28.5905825,0.0009895,0xFE,
"mainboardBlue","data",28.59163225,0.0009895,0x05,
"mainboardBlue","data",28.592682,0.0009895,0x04,
"mainboardBlue","data",28.59374375,0.0009895,0x08,
"mainboardBlue","data",28.59479325,0.0009895,0x03,
"mainboardBlue","data",28.595843,0.0009895,0x00,
"mainboardBlue","data",28.59689275,0.0009895,0x00,
"mainboardBlue","data",28.5979425,0.0009895,0x00,
"mainboardBlue","data",28.59899225,0.0009895,0x00,
"mainboardBlue","data",28.6000455,0.0009895,0x00,
"mainboardBlue","data",28.60109525,0.0009895,0xF8,
"mainboardBlue","data",28.602145,0.0009895,0x0A,
"mainboardBlue","data",28.60319475,0.0009895,0x01,
"mainboardBlue","data",28.6042445,0.0009895,0x06,
"mainboardBlue","data",28.60529425,0.0009895,0x00,
"mainboardBlue","data",28.606344,0.0009895,0xE2,
"mainboardBlue","data",28.60739375,0.0009895,0x05,
"mainboardBlue","data",28.608452,0.0009895,0x64,
"mainboardBlue","data",28.60950175,0.0009895,0x00,
"mainboardBlue","data",28.6105515,0.0009895,0x64,
"mainboardBlue","data",28.61160125,0.0009895,0x00,
"mainboardBlue","data",28.612651,0.0009895,0x48,
"mainboardBlue","data",28.61370425,0.0009895,0x64,
"mainboardBlue","data",28.61475375,0.0009895,0x00,
"mainboardBlue","data",28.6158035,0.0009895,0xF0,
"mainboardBlue","data",28.61685325,0.0009895,0x51,
"mainboardBlue","data",28.617902,0.0009895,0x64,
"mainboardBlue","data",28.61895175,0.0009895,0x00,
"mainboardBlue","data",28.620012,0.0009895,0x00,
"mainboardBlue","data",28.62106175,0.0009895,0x00,
"mainboardBlue","data",28.62211075,0.0009895,0x00,
"mainboardBlue","data",28.62316025,0.0009895,0x00,
"mainboardBlue","data",28.62421,0.0009895,0x00,
"mainboardBlue","data",28.62525975,0.0009895,0x00,
"mainboardBlue","data",28.62630925,0.0009895,0x00,
"mainboardBlue","data",28.627359,0.0009895,0x00,
"mainboardBlue","data",28.6284095,0.0009895,0x00,
"mainboardBlue","data",28.629459,0.0009895,0x00,
"mainboardBlue","data",28.63050875,0.0009895,0x18,
"mainboardBlue","data",28.6315585,0.0009895,0x6C,
"mainboardGrey","data",28.67099325,0.0009895,0xAA,
"mainboardGrey","data",28.672044,0.0009895,0x20,
"mainboardGrey","data",28.673095,0.0009895,0x24,
"mainboardGrey","data",28.67414525,0.0009895,0x03,
"mainboardGrey","data",28.6751955,0.0009895,0x4C,
"mainboardGrey","data",28.676246,0.0009895,0x66,
"mainboardGrey","data",28.67729625,0.0009895,0x00,
"mainboardGrey","data",28.67834675,0.0009895,0x00,
"mainboardGrey","data",28.6793975,0.0009895,0x00,
"mainboardGrey","data",28.680448,0.0009895,0x40,
"mainboardGrey","data",28.68149875,0.0009895,0x00,
"mainboardGrey","data",28.68254925,0.0009895,0x00,
"mainboardGrey","data",28.6835995,0.0009895,0x00,
"mainboardGrey","data",28.68464975,0.0009895,0x00,
"mainboardGrey","data",28.68570075,0.0009895,0x00,
"mainboardGrey","data",28.686751,0.0009895,0x00,
"mainboardGrey","data",28.6878015,0.0009895,0xD0,
"mainboardGrey","data",28.688852,0.0009895,0x00,
"mainboardGrey","data",28.68990225,0.0009895,0xFF,
"mainboardGrey","data",28.69095275,0.0009895,0xFF,
"mainboardGrey","data",28.692003,0.0009895,0x00,
"mainboardGrey","data",28.69305375,0.0009895,0x00,
"mainboardGrey","data",28.69410425,0.0009895,0x00,
"mainboardGrey","data",28.695155,0.0009895,0x00,
"mainboardGrey","data",28.6962055,0.0009895,0x00,
"mainboardGrey","data",28.697256,0.0009895,0x00,
"mainboardGrey","data",28.69830625,0.0009895,0x00,
"mainboardGrey","data",28.699357,0.0009895,0x00,
"mainboardGrey","data",28.7004075,0.0009895,0x00,
"mainboardGrey","data",28.701458,0.0009895,0x00,
"mainboardGrey","data",28.70250825,0.0009895,0x00,
"mainboardGrey","data",28.70355925,0.0009895,0x00,
"mainboardGrey","data",28.70460975,0.0009895,0x00,
"mainboardGrey","data",28.70566075,0.0009895,0x00,
"mainboardGrey","data",28.706711,0.0009895,0x0C,
"mainboardGrey","data",28.7077615,0.0009895,0xED,
"mainboardBlue","data",28.729723,0.0009895,0xAA,
"mainboardBlue","data",28.73077275,0.0009895,0x20,
"mainboardBlue","data",28.731825,0.0009895,0x1D,
"mainboardBlue","data",28.73287475,0.0009895,0x03,
"mainboardBlue","data",28.73393,0.0009895,0x00,
"mainboardBlue","data",28.7349795,0.0009895,0x64,
"mainboardBlue","data",28.73602925,0.0009895,0x00,
"mainboardBlue","data",28.73707925,0.0009895,0x00,
"mainboardBlue","data",28.738129,0.0009895,0x00,
"mainboardBlue","data",28.73917875,0.0009895,0x00,
"mainboardBlue","data",28.74022825,0.0009895,0x00,
"mainboardBlue","data",28.741281,0.0009895,0x00,
"mainboardBlue","data",28.74233075,0.0009895,0x00,
"mainboardBlue","data",28.74338025,0.0009895,0x01,
"mainboardBlue","data",28.74442975,0.0009895,0x00,
"mainboardBlue","data",28.7454795,0.0009895,0x00,
"mainboardBlue","data",28.746529,0.0009895,0x00,
"mainboardBlue","data",28.747579,0.0009895,0x00,
"mainboardBlue","data",28.74862875,0.0009895,0x00,
"mainboardBlue","data",28.74967825,0.0009895,0xFF,
"mainboardBlue","data",28.750732,0.0009895,0x00,
"mainboardBlue","data",28.751791,0.0009895,0x00,
"mainboardBlue","data",28.7528405,0.0009895,0x00,
"mainboardBlue","data",28.75389,0.0009895,0x00,
"mainboardBlue","data",28.75493975,0.0009895,0x00,
"mainboardBlue","data",28.75598975,0.0009895,0x00,
"mainboardBlue","data",28.75703925,0.0009895,0x00,
"mainboardBlue","data",28.758089,0.0009895,0xDC,
"mainboardBlue","data",28.7591385,0.0009895,0x80,
"mainboardGrey","data",28.80083075,0.0009895,0xAA,
"mainboardGrey","data",28.80188925,0.0009895,0x30,
"mainboardGrey","data",28.8029395,0.0009895,0x0A,
"mainboardGrey","data",28.80399025,0.0009895,0x01,
"mainboardGrey","data",28.80504075,0.0009895,0xFF,
"mainboardGrey","data",28.80609125,0.0009895,0x03,
"mainboardGrey","data",28.8071415,0.0009895,0x00,
"mainboardGrey","data",28.808192,0.0009895,0x42,
"mainboardGrey","data",28.80924225,0.0009895,0x75,
"mainboardGrey","data",28.81029275,0.0009895,0x0C,
"mainboardBlue","data",28.831869,0.0009895,0xAA,
"mainboardBlue","data",28.83291875,0.0009895,0x30,
"mainboardBlue","data",28.8339685,0.0009895,0x40,
"mainboardBlue","data",28.83501825,0.0009895,0x08,
"mainboardBlue","data",28.836068,0.0009895,0x07,
"mainboardBlue","data",28.83711775,0.0009895,0x36,
"mainboardBlue","data",28.83816725,0.0009895,0x10,
"mainboardBlue","data",28.839217,0.0009895,0xC8,
"mainboardBlue","data",28.84026675,0.0009895,0x00,
"mainboardBlue","data",28.8413165,0.0009895,0xCC,
"mainboardBlue","data",28.84236625,0.0009895,0x01,
"mainboardBlue","data",28.843416,0.0009895,0x7D,
"mainboardBlue","data",28.844466,0.0009895,0x50,
"mainboardBlue","data",28.84551575,0.0009895,0x5A,
"mainboardBlue","data",28.84656525,0.0009895,0x00,
"mainboardBlue","data",28.8476145,0.0009895,0x07,
"mainboardBlue","data",28.84866425,0.0009895,0xA0,
"mainboardBlue","data",28.849714,0.0009895,0x03,
"mainboardBlue","data",28.8507635,0.0009895,0x89,
"mainboardBlue","data",28.85181325,0.0009895,0x8A,
"mainboardBlue","data",28.85286275,0.0009895,0x00,
"mainboardBlue","data",28.8539155,0.0009895,0x00,
"mainboardBlue","data",28.854965,0.0009895,0x00,
"mainboardBlue","data",28.85601475,0.0009895,0x00,
"mainboardBlue","data",28.85706425,0.0009895,0x00,
"mainboardBlue","data",28.85811375,0.0009895,0x00,
"mainboardBlue","data",28.859163,0.0009895,0x40,
"mainboardBlue","data",28.860213,0.0009895,0x01,
"mainboardBlue","data",28.8612625,0.0009895,0x00,
"mainboardBlue","data",28.86231225,0.0009895,0x00,
"mainboardBlue","data",28.86336175,0.0009895,0x00,
"mainboardBlue","data",28.8644115,0.0009895,0x00,
"mainboardBlue","data",28.86546125,0.0009895,0x00,
"mainboardBlue","data",28.86651125,0.0009895,0x00,
"mainboardBlue","data",28.867561,0.0009895,0x08,
"mainboardBlue","data",28.8686105,0.0009895,0x61,
"mainboardBlue","data",28.86966025,0.0009895,0x1B,
"mainboardBlue","data",28.87071,0.0009895,0x72,
"mainboardBlue","data",28.87175975,0.0009895,0xB8,
"mainboardBlue","data",28.8728095,0.0009895,0xB3,
"mainboardBlue","data",28.87385925,0.0009895,0x00,
"mainboardBlue","data",28.87490875,0.0009895,0x01,
"mainboardBlue","data",28.87595825,0.0009895,0x0C,
"mainboardBlue","data",28.877008,0.0009895,0x9B,
"mainboardBlue","data",28.878058,0.0009895,0x00,
"mainboardBlue","data",28.879119,0.0009895,0x3D,
"mainboardBlue","data",28.88016875,0.0009895,0x4A,
"mainboardBlue","data",28.88121825,0.0009895,0x00,
"mainboardBlue","data",28.882268,0.0009895,0x00,
"mainboardBlue","data",28.883318,0.0009895,0x00,
"mainboardBlue","data",28.8843675,0.0009895,0x00,
"mainboardBlue","data",28.885422,0.0009895,0x00,
"mainboardBlue","data",28.8864715,0.0009895,0x00,
"mainboardBlue","data",28.88752125,0.0009895,0x00,
"mainboardBlue","data",28.888571,0.0009895,0x00,
"mainboardBlue","data",28.8896205,0.0009895,0x00,
"mainboardBlue","data",28.89067025,0.0009895,0x00,
"mainboardBlue","data",28.89172,0.0009895,0x00,
"mainboardBlue","data",28.89276975,0.0009895,0x00,
"mainboardBlue","data",28.893828,0.0009895,0x00,
"mainboardBlue","data",28.8948775,0.0009895,0x00,
"mainboardBlue","data",28.89592725,0.0009895,0x00,
"mainboardBlue","data",28.896977,0.0009895,0x56,
"mainboardBlue","data",28.8980265,0.0009895,0x9B,
"mainboardGrey","data",28.93126325,0.0009895,0xAA,
"mainboardGrey","data",28.932314,0.0009895,0x20,
"mainboardGrey","data",28.93336475,0.0009895,0x24,
"mainboardGrey","data",28.93441575,0.0009895,0x03,
"mainboardGrey","data",28.9354665,0.0009895,0x4C,
"mainboardGrey","data",28.93651675,0.0009895,0x66,
"bidirectionalExtensionBoard","data",28.93721925,0.00395825,0xAA,
"mainboardGrey","data",28.937568,0.0009895,0x00,
"mainboardGrey","data",28.93861875,0.0009895,0x00,
"mainboardGrey","data",28.939669,0.0009895,0x00,
"mainboardGrey","data",28.94072025,0.0009895,0x40,
"bidirectionalExtensionBoard","data",28.9413885,0.00395825,0xBC,
"mainboardGrey","data",28.9417705,0.0009895,0x00,
"mainboardGrey","data",28.94282125,0.0009895,0x00,
"mainboardGrey","data",28.94387425,0.0009895,0x00,
"mainboardGrey","data",28.944925,0.0009895,0x00,
"bidirectionalExtensionBoard","data",28.945556,0.00395825,0x22,
"mainboardGrey","data",28.9459755,0.0009895,0x00,
"mainboardGrey","data",28.94702575,0.0009895,0x00,
"mainboardGrey","data",28.94807625,0.0009895,0xD0,
"mainboardGrey","data",28.9491265,0.0009895,0x00,
"bidirectionalExtensionBoard","data",28.949724,0.00395825,0xAC,
"mainboardGrey","data",28.950177,0.0009895,0xFF,
"mainboardGrey","data",28.95122725,0.0009895,0xFF,
"mainboardGrey","data",28.9522775,0.0009895,0x00,
"mainboardGrey","data",28.95332775,0.0009895,0x00,
"bidirectionalExtensionBoard","data",28.953892,0.00395825,0x00,
"mainboardGrey","data",28.95437825,0.0009895,0x00,
"mainboardGrey","data",28.95542875,0.0009895,0x00,
"mainboardGrey","data",28.956479,0.0009895,0x00,
"mainboardGrey","data",28.9575295,0.0009895,0x00,
"bidirectionalExtensionBoard","data",28.95806,0.00395825,0x00,
"mainboardGrey","data",28.95857975,0.0009895,0x00,
"mainboardGrey","data",28.9596305,0.0009895,0x00,
"mainboardGrey","data",28.960681,0.0009895,0x00,
"mainboardGrey","data",28.9617315,0.0009895,0x00,
"bidirectionalExtensionBoard","data",28.96222725,0.00395825,0x00,
"mainboardGrey","data",28.962782,0.0009895,0x00,
"mainboardGrey","data",28.963833,0.0009895,0x00,
"mainboardGrey","data",28.9648835,0.0009895,0x00,
"mainboardGrey","data",28.9659345,0.0009895,0x00,
"bidirectionalExtensionBoard","data",28.96639475,0.00395825,0x00,
"mainboardGrey","data",28.966985,0.0009895,0x0C,
"mainboardGrey","data",28.96803525,0.0009895,0xED,
"bidirectionalExtensionBoard","data",28.97056225,0.00395825,0x00,
"bidirectionalExtensionBoard","data",28.97472975,0.00395825,0x03,
"bidirectionalExtensionBoard","data",28.9788975,0.00395825,0x03,
"bidirectionalExtensionBoard","data",28.98306475,0.00395825,0x41,
"bidirectionalExtensionBoard","data",28.9872325,0.00395825,0x81,
"mainboardBlue","data",28.98991525,0.0009895,0xAA,
"mainboardBlue","data",28.990965,0.0009895,0x20,
"bidirectionalExtensionBoard","data",28.99140025,0.00395825,0x00,
"mainboardBlue","data",28.9920145,0.0009895,0x1D,
"mainboardBlue","data",28.99306425,0.0009895,0x03,
"mainboardBlue","data",28.994114,0.0009895,0x00,
"mainboardBlue","data",28.99516375,0.0009895,0x64,
"bidirectionalExtensionBoard","data",28.995568,0.00395825,0xFF,
"mainboardBlue","data",28.9962135,0.0009895,0x00,
"mainboardBlue","data",28.99726325,0.0009895,0x00,
"mainboardBlue","data",28.99831275,0.0009895,0x00,
"mainboardBlue","data",28.99937075,0.0009895,0x00,
