name,type,start_time,duration,"data"
"mainboardBlue","data",53.1000185,0.0009895,0x00
"mainboardBlue","data",53.1010685,0.0009895,0x00
"mainboardBlue","data",53.10211825,0.0009895,0x00
"mainboardBlue","data",53.10316825,0.0009895,0x00
"mainboardBlue","data",53.10421825,0.0009895,0x00
"mainboardBlue","data",53.10526825,0.0009895,0x09
"mainboardBlue","data",53.1063185,0.0009895,0xE5
"mainboardGrey","data",53.13972525,0.0009895,0xAA
"mainboardGrey","data",53.14077875,0.0009895,0x20
"mainboardGrey","data",53.14182925,0.0009895,0x24
"mainboardGrey","data",53.14288,0.0009895,0x03
"mainboardGrey","data",53.14393075,0.0009895,0x4C
"mainboardGrey","data",53.14498125,0.0009895,0x66
"mainboardGrey","data",53.14603175,0.0009895,0x00
"mainboardGrey","data",53.14708225,0.0009895,0x00
"mainboardGrey","data",53.14813275,0.0009895,0x00
"mainboardGrey","data",53.14918375,0.0009895,0x40
"mainboardGrey","data",53.15023475,0.0009895,0x00
"mainboardGrey","data",53.1512855,0.0009895,0x00
"mainboardGrey","data",53.152336,0.0009895,0x00
"mainboardGrey","data",53.1533865,0.0009895,0x00
"mainboardGrey","data",53.154437,0.0009895,0x00
"mainboardGrey","data",53.1554875,0.0009895,0x00
"mainboardGrey","data",53.156538,0.0009895,0x00
"mainboardGrey","data",53.157589,0.0009895,0x00
"mainboardGrey","data",53.15864,0.0009895,0xFF
"mainboardGrey","data",53.159693,0.0009895,0xFF
"mainboardGrey","data",53.1607435,0.0009895,0x00
"mainboardGrey","data",53.1617945,0.0009895,0x00
"mainboardGrey","data",53.1628455,0.0009895,0x00
"mainboardGrey","data",53.16389625,0.0009895,0x00
"mainboardGrey","data",53.16494675,0.0009895,0x00
"mainboardGrey","data",53.16599725,0.0009895,0x00
"mainboardGrey","data",53.16704775,0.0009895,0x00
"mainboardGrey","data",53.16809825,0.0009895,0x00
"mainboardGrey","data",53.169151,0.0009895,0x00
"mainboardGrey","data",53.17020125,0.0009895,0x00
"mainboardGrey","data",53.17125175,0.0009895,0x00
"mainboardGrey","data",53.17230225,0.0009895,0x00
"mainboardGrey","data",53.17335275,0.0009895,0x00
